---
TYPE: hospital_resident
r348: h16, h80, h32, h123, h13, h175, h36, h129, h119, h172, h66, h134, h122, h39, h85, h140, h188, h128, h106, h87, h6, h7, h173, h56, h61, h77, h96, h9, h81, h43, h54, h30, h89, h4, h34, h125, h75, h45, h93, h197, h179, h157, h142, h169, h200, h160, h161, h148, h115, h146, h44, h116, h49, h23, h162, h141, h191, h171, h94, h152, h195, h59, h147, h135, h5, h190, h194, h21, h184, h117, h53, h25, h165, h178, h121, h15, h155, h187, h186, h102, h51, h26, h64, h145, h12, h55, h73, h164, h3, h62, h68, h50, h111, h105, h150, h35, h101, h182, h193, h27, h189, h109, h71, h131, h92, h136, h127, h113, h183, h22, h88, h47, h159, h1, h192, h72, h79, h60, h112, h8, h138, h58, h132, h91, h40, h167, h74, h41, h149, h37, h52, h29, h124, h57, h110, h70, h181, h177, h90, h95, h163, h120, h198, h65, h154, h84, h156, h20, h100, h199, h63, h38, h168, h126, h82, h31, h143, h107, h103, h137, h83, h108, h196, h99, h104, h114, h118, h14, h42, h176, h180, h185, h98, h69, h78, h17, h46, h158, h11, h24, h19, h18, h153, h86, h2, h151, h10, h48, h33, h144, h170, h166, h130, h139, h174, h97, h67, h28, h133, h76
r349: h181, h93, h49, h59, h151, h61, h60, h10, h101, h161, h18, h135, h152, h138, h53, h51, h46, h7, h117, h125, h147, h35, h47, h164, h132, h175, h66, h98, h108, h194, h160, h188, h87, h9, h50, h70, h198, h94, h55, h121, h187, h25, h43, h29, h140, h158, h31, h2, h139, h26, h52, h141, h106, h89, h114, h97, h170, h183, h154, h63, h79, h68, h73, h11, h30, h45, h176, h33, h118, h54, h92, h24, h36, h162, h112, h44, h41, h80, h99, h168, h81, h128, h62, h116, h1, h88, h22, h57, h191, h165, h78, h145, h12, h144, h146, h109, h4, h65, h37, h143, h137, h84, h20, h113, h58, h85, h155, h134, h142, h105, h104, h174, h119, h199, h120, h111, h122, h102, h153, h16, h95, h185, h131, h40, h107, h32, h189, h74, h150, h180, h21, h13, h193, h39, h159, h82, h28, h72, h48, h178, h177, h179, h157, h100, h34, h77, h91, h200, h115, h123, h5, h173, h184, h38, h127, h71, h195, h76, h148, h167, h182, h136, h8, h163, h6, h171, h196, h42, h133, h83, h169, h197, h124, h67, h75, h172, h130, h190, h103, h19, h129, h186, h15, h14, h166, h86, h3, h96, h126, h69, h17, h149, h64, h27, h156, h23, h192, h90, h110, h56
r350: h129, h57, h156, h139, h141, h162, h9, h198, h195, h155, h61, h153, h184, h10, h160, h43, h14, h3, h87, h196, h19, h72, h183, h163, h68, h130, h31, h180, h27, h97, h154, h34, h45, h193, h32, h177, h37, h79, h182, h25, h47, h11, h90, h126, h150, h21, h122, h58, h157, h12, h51, h2, h152, h148, h107, h197, h124, h33, h186, h93, h65, h178, h117, h110, h120, h102, h98, h89, h85, h179, h164, h149, h7, h60, h121, h176, h28, h108, h123, h114, h46, h42, h78, h16, h165, h59, h127, h161, h172, h113, h71, h136, h158, h80, h8, h52, h167, h64, h39, h168, h181, h73, h81, h67, h95, h101, h35, h22, h99, h109, h118, h38, h145, h169, h94, h166, h134, h29, h112, h131, h192, h103, h132, h41, h119, h86, h143, h144, h187, h13, h137, h147, h189, h4, h56, h116, h142, h74, h66, h75, h70, h18, h53, h20, h106, h54, h69, h115, h125, h62, h24, h133, h55, h23, h100, h190, h146, h76, h63, h135, h88, h200, h140, h17, h105, h170, h96, h91, h175, h5, h49, h40, h185, h104, h15, h199, h84, h26, h44, h174, h30, h151, h77, h191, h128, h6, h159, h92, h171, h1, h194, h173, h48, h111, h188, h82, h83, h138, h36, h50
r351: h190, h62, h111, h168, h155, h94, h123, h54, h8, h167, h97, h75, h83, h189, h91, h9, h126, h131, h6, h19, h115, h174, h108, h102, h176, h158, h186, h42, h110, h5, h15, h86, h11, h148, h67, h164, h192, h109, h64, h58, h57, h166, h117, h98, h60, h28, h133, h32, h139, h81, h161, h4, h106, h23, h153, h147, h163, h138, h118, h35, h68, h169, h119, h24, h146, h99, h151, h46, h26, h3, h13, h38, h16, h29, h25, h132, h144, h124, h187, h173, h101, h59, h66, h36, h179, h114, h178, h100, h135, h198, h72, h90, h84, h93, h96, h78, h77, h30, h177, h136, h125, h18, h170, h121, h180, h92, h141, h50, h71, h82, h7, h37, h88, h53, h89, h76, h134, h116, h40, h120, h200, h107, h48, h149, h43, h22, h73, h51, h188, h80, h162, h171, h70, h104, h2, h160, h127, h159, h63, h175, h183, h10, h27, h69, h45, h65, h112, h49, h21, h145, h196, h47, h130, h61, h129, h199, h181, h87, h122, h193, h12, h39, h113, h157, h154, h56, h195, h55, h152, h184, h14, h95, h44, h143, h156, h128, h150, h140, h105, h197, h182, h165, h194, h33, h172, h1, h41, h52, h85, h79, h74, h20, h34, h185, h17, h31, h103, h191, h142, h137
r352: h101, h121, h15, h128, h63, h36, h127, h9, h103, h88, h1, h16, h12, h112, h34, h124, h32, h154, h78, h94, h178, h174, h54, h24, h141, h42, h47, h198, h189, h50, h144, h53, h137, h150, h59, h83, h11, h200, h156, h196, h145, h104, h180, h138, h6, h4, h175, h184, h10, h176, h171, h188, h44, h68, h109, h61, h86, h87, h116, h146, h71, h96, h165, h186, h19, h162, h64, h37, h149, h8, h14, h181, h129, h130, h67, h167, h98, h122, h99, h48, h192, h143, h82, h72, h29, h26, h2, h79, h56, h126, h168, h75, h76, h164, h183, h199, h66, h92, h106, h89, h173, h179, h28, h120, h21, h190, h147, h35, h74, h135, h197, h170, h49, h140, h46, h102, h93, h131, h193, h133, h65, h166, h139, h187, h40, h5, h160, h123, h13, h161, h152, h177, h33, h148, h69, h57, h185, h90, h39, h142, h31, h172, h70, h18, h117, h153, h22, h113, h84, h115, h60, h85, h191, h23, h81, h62, h194, h80, h95, h107, h30, h111, h25, h77, h41, h136, h20, h118, h52, h43, h159, h157, h58, h119, h108, h105, h158, h45, h97, h155, h151, h134, h91, h110, h182, h169, h55, h7, h3, h195, h132, h114, h125, h100, h73, h17, h27, h51, h163, h38
r353: h35, h113, h99, h137, h25, h39, h178, h135, h165, h143, h199, h152, h130, h72, h89, h4, h70, h94, h139, h129, h87, h75, h41, h27, h5, h84, h190, h37, h174, h120, h100, h83, h122, h116, h17, h172, h60, h11, h57, h45, h151, h169, h50, h184, h150, h19, h109, h114, h155, h32, h76, h85, h63, h132, h1, h193, h131, h96, h78, h103, h128, h69, h18, h195, h61, h26, h92, h30, h101, h180, h55, h136, h40, h164, h182, h194, h126, h29, h71, h102, h110, h162, h148, h181, h81, h196, h123, h157, h141, h106, h140, h163, h52, h82, h146, h112, h168, h98, h58, h153, h22, h177, h28, h90, h44, h23, h21, h171, h80, h47, h16, h9, h119, h159, h200, h121, h170, h56, h53, h67, h147, h48, h49, h54, h95, h167, h46, h68, h185, h77, h138, h158, h93, h175, h51, h183, h173, h88, h2, h149, h125, h10, h166, h74, h20, h145, h62, h59, h33, h186, h133, h118, h36, h42, h86, h91, h14, h64, h66, h43, h160, h187, h97, h105, h144, h156, h115, h24, h73, h127, h189, h107, h134, h124, h117, h104, h197, h161, h108, h65, h8, h15, h191, h7, h34, h198, h154, h12, h188, h6, h13, h111, h38, h3, h31, h142, h179, h176, h192, h79
r354: h61, h186, h194, h12, h58, h136, h167, h160, h196, h193, h181, h70, h83, h50, h7, h176, h43, h118, h150, h182, h25, h67, h183, h123, h85, h131, h20, h78, h187, h155, h169, h77, h115, h102, h47, h22, h65, h29, h127, h137, h87, h92, h122, h135, h5, h125, h45, h141, h103, h16, h112, h52, h17, h66, h72, h132, h33, h84, h110, h1, h164, h174, h113, h40, h2, h120, h109, h159, h86, h88, h95, h53, h15, h168, h56, h106, h146, h121, h117, h161, h175, h44, h38, h13, h107, h189, h163, h62, h149, h154, h158, h28, h126, h49, h68, h178, h188, h24, h71, h8, h140, h157, h75, h134, h142, h191, h104, h148, h147, h156, h195, h199, h14, h93, h198, h32, h105, h9, h144, h39, h184, h100, h74, h171, h80, h108, h34, h152, h130, h192, h30, h116, h4, h153, h64, h179, h31, h99, h41, h54, h96, h143, h97, h57, h59, h63, h6, h128, h180, h185, h114, h172, h81, h200, h18, h42, h139, h35, h60, h177, h23, h94, h48, h76, h36, h190, h79, h37, h82, h11, h124, h46, h162, h111, h119, h101, h129, h27, h91, h170, h133, h165, h197, h19, h69, h151, h51, h89, h10, h145, h73, h166, h26, h3, h173, h138, h90, h21, h55, h98
r355: h12, h57, h17, h36, h62, h96, h53, h107, h158, h48, h97, h131, h116, h185, h168, h162, h188, h114, h95, h54, h199, h144, h11, h200, h159, h10, h63, h100, h60, h73, h103, h45, h92, h150, h78, h71, h91, h27, h31, h164, h148, h39, h153, h180, h99, h161, h32, h183, h9, h64, h68, h198, h7, h30, h149, h176, h16, h146, h8, h83, h77, h14, h184, h141, h25, h43, h192, h1, h137, h5, h93, h42, h155, h135, h110, h139, h38, h190, h127, h124, h75, h109, h140, h151, h167, h18, h195, h15, h122, h154, h191, h87, h174, h108, h69, h72, h21, h20, h34, h70, h125, h67, h129, h46, h94, h145, h41, h171, h50, h126, h47, h23, h196, h49, h37, h61, h4, h56, h66, h132, h134, h179, h197, h52, h123, h187, h19, h22, h85, h104, h13, h157, h138, h59, h178, h186, h143, h175, h156, h136, h165, h120, h133, h173, h119, h182, h51, h29, h111, h74, h166, h65, h80, h102, h26, h163, h177, h142, h105, h181, h106, h112, h170, h152, h193, h33, h79, h101, h115, h128, h147, h58, h194, h118, h35, h28, h172, h44, h3, h169, h24, h81, h86, h121, h98, h82, h76, h117, h84, h55, h90, h88, h113, h160, h40, h189, h2, h130, h6, h89
r356: h114, h185, h6, h131, h88, h138, h17, h45, h146, h180, h64, h7, h50, h168, h191, h124, h51, h133, h40, h96, h141, h28, h94, h87, h66, h54, h103, h140, h85, h32, h174, h194, h123, h128, h104, h76, h130, h110, h165, h186, h183, h91, h24, h1, h33, h132, h155, h13, h14, h48, h166, h95, h169, h101, h89, h12, h122, h147, h93, h65, h160, h158, h55, h151, h118, h56, h172, h43, h11, h189, h80, h162, h177, h67, h105, h193, h129, h36, h170, h61, h30, h41, h79, h82, h21, h125, h44, h53, h25, h42, h46, h134, h75, h109, h164, h100, h108, h184, h22, h175, h157, h112, h84, h150, h197, h149, h152, h68, h192, h97, h163, h178, h5, h92, h38, h72, h171, h60, h81, h142, h77, h3, h16, h23, h70, h195, h143, h111, h83, h57, h148, h181, h153, h144, h120, h176, h182, h102, h106, h107, h179, h74, h116, h20, h4, h139, h52, h199, h200, h136, h49, h39, h115, h9, h59, h62, h113, h161, h135, h18, h167, h156, h86, h154, h90, h27, h35, h173, h159, h37, h188, h196, h190, h63, h198, h71, h29, h187, h2, h145, h10, h15, h127, h31, h121, h99, h69, h8, h26, h58, h126, h98, h78, h73, h117, h19, h137, h119, h47, h34
r357: h168, h82, h118, h157, h90, h121, h129, h32, h41, h115, h56, h163, h3, h9, h70, h59, h138, h45, h152, h83, h6, h47, h132, h192, h79, h36, h124, h33, h103, h177, h21, h178, h97, h185, h86, h84, h188, h40, h74, h93, h43, h95, h142, h12, h38, h96, h198, h64, h72, h171, h151, h30, h76, h131, h169, h63, h164, h145, h50, h13, h16, h143, h184, h159, h17, h22, h197, h128, h67, h149, h127, h28, h137, h166, h99, h73, h23, h68, h165, h120, h66, h153, h87, h150, h183, h65, h57, h26, h144, h53, h180, h136, h11, h200, h58, h179, h48, h81, h91, h62, h61, h167, h108, h181, h147, h78, h119, h25, h35, h100, h19, h172, h37, h42, h130, h117, h175, h104, h186, h109, h92, h193, h126, h31, h111, h75, h54, h134, h194, h154, h141, h187, h199, h123, h44, h156, h195, h189, h18, h52, h110, h158, h7, h114, h60, h4, h116, h15, h101, h174, h160, h98, h146, h148, h182, h69, h55, h170, h1, h14, h8, h102, h139, h46, h106, h88, h20, h5, h125, h51, h113, h34, h39, h161, h162, h2, h176, h77, h80, h140, h10, h133, h191, h85, h29, h135, h27, h112, h122, h89, h105, h94, h24, h71, h190, h49, h173, h107, h196, h155
r358: h103, h181, h130, h43, h109, h133, h39, h194, h22, h164, h4, h45, h176, h150, h12, h97, h145, h79, h83, h81, h183, h62, h167, h68, h199, h86, h41, h59, h178, h40, h13, h111, h153, h35, h19, h192, h142, h5, h121, h61, h137, h9, h190, h148, h160, h84, h180, h161, h182, h91, h162, h136, h113, h105, h18, h146, h44, h85, h8, h123, h144, h2, h33, h175, h98, h170, h88, h117, h186, h122, h132, h89, h80, h50, h36, h28, h92, h151, h16, h52, h147, h24, h134, h46, h197, h10, h196, h119, h67, h139, h191, h20, h90, h112, h48, h93, h37, h100, h138, h64, h30, h168, h166, h114, h156, h149, h21, h184, h74, h106, h55, h70, h96, h47, h188, h140, h32, h120, h172, h99, h163, h42, h179, h66, h169, h171, h118, h15, h193, h87, h57, h72, h11, h131, h141, h110, h115, h76, h25, h94, h177, h23, h154, h31, h104, h56, h51, h26, h54, h75, h6, h128, h126, h53, h73, h78, h49, h124, h187, h1, h27, h189, h129, h127, h174, h157, h102, h101, h58, h173, h63, h108, h200, h198, h29, h116, h107, h158, h69, h71, h155, h14, h65, h77, h82, h152, h7, h125, h17, h38, h195, h135, h185, h143, h3, h159, h60, h165, h95, h34
r359: h15, h118, h95, h93, h61, h51, h190, h134, h108, h136, h149, h64, h65, h158, h56, h34, h55, h173, h180, h47, h88, h9, h62, h45, h86, h151, h185, h35, h80, h96, h129, h157, h172, h192, h176, h187, h4, h63, h150, h78, h5, h3, h38, h132, h99, h189, h113, h160, h139, h74, h7, h115, h40, h119, h67, h79, h10, h116, h125, h174, h14, h26, h37, h106, h98, h44, h144, h169, h41, h143, h105, h162, h29, h70, h186, h141, h32, h122, h195, h58, h178, h138, h49, h43, h72, h196, h168, h127, h23, h177, h111, h19, h90, h198, h82, h103, h104, h135, h24, h73, h33, h22, h1, h128, h171, h31, h102, h94, h39, h156, h54, h101, h25, h121, h91, h137, h179, h147, h145, h123, h110, h68, h120, h140, h71, h13, h100, h131, h89, h21, h12, h42, h117, h142, h188, h77, h191, h148, h200, h59, h109, h20, h183, h75, h6, h52, h114, h28, h27, h76, h133, h166, h97, h164, h182, h152, h92, h197, h161, h50, h57, h60, h159, h87, h69, h194, h154, h16, h84, h2, h193, h107, h66, h53, h163, h81, h8, h126, h30, h17, h11, h199, h170, h184, h36, h146, h112, h46, h18, h181, h155, h85, h48, h165, h124, h167, h153, h175, h130, h83
r360: h163, h114, h94, h194, h40, h82, h62, h35, h162, h144, h24, h30, h27, h189, h25, h98, h88, h4, h2, h135, h66, h195, h108, h170, h176, h77, h79, h15, h59, h51, h13, h34, h96, h85, h193, h156, h131, h111, h95, h7, h21, h104, h75, h159, h17, h136, h178, h9, h90, h172, h180, h140, h149, h151, h198, h127, h107, h54, h22, h1, h70, h31, h137, h81, h174, h158, h19, h157, h48, h46, h83, h50, h103, h105, h43, h18, h126, h166, h99, h138, h142, h139, h14, h148, h10, h89, h55, h37, h76, h199, h41, h100, h102, h110, h101, h150, h87, h184, h52, h32, h12, h28, h72, h146, h86, h106, h152, h11, h169, h33, h67, h61, h3, h192, h42, h53, h93, h45, h154, h63, h60, h36, h200, h56, h92, h65, h91, h113, h129, h8, h175, h196, h161, h68, h71, h124, h143, h128, h16, h133, h109, h167, h115, h26, h125, h5, h164, h134, h165, h118, h147, h117, h73, h153, h177, h47, h190, h188, h132, h168, h122, h185, h197, h119, h173, h155, h57, h69, h112, h171, h38, h6, h58, h78, h179, h64, h74, h23, h49, h116, h145, h29, h141, h44, h183, h130, h84, h186, h39, h181, h121, h123, h182, h120, h20, h160, h187, h97, h191, h80
r361: h86, h76, h35, h83, h24, h22, h101, h105, h62, h163, h2, h53, h11, h129, h57, h183, h59, h136, h122, h119, h169, h186, h168, h179, h177, h65, h114, h116, h112, h172, h170, h142, h157, h199, h109, h147, h164, h191, h118, h181, h94, h38, h182, h196, h127, h134, h175, h137, h108, h68, h16, h155, h125, h60, h198, h58, h178, h143, h100, h75, h8, h161, h28, h141, h166, h78, h150, h82, h41, h77, h176, h64, h61, h153, h54, h36, h98, h197, h97, h111, h13, h6, h188, h187, h4, h193, h66, h195, h34, h52, h126, h69, h43, h51, h131, h106, h121, h12, h63, h26, h115, h21, h5, h135, h120, h33, h56, h7, h81, h124, h200, h174, h144, h140, h67, h113, h165, h107, h44, h71, h84, h104, h148, h90, h73, h80, h117, h70, h29, h92, h139, h145, h40, h110, h27, h89, h159, h99, h190, h133, h173, h15, h3, h20, h130, h162, h96, h49, h128, h184, h50, h154, h167, h48, h189, h85, h156, h45, h123, h93, h55, h91, h88, h72, h152, h74, h194, h149, h9, h102, h79, h171, h180, h1, h138, h95, h146, h39, h14, h192, h30, h25, h42, h10, h158, h23, h31, h151, h18, h47, h132, h32, h19, h103, h46, h160, h17, h87, h185, h37
r362: h172, h46, h67, h196, h30, h13, h63, h86, h19, h183, h92, h53, h77, h29, h55, h3, h142, h81, h10, h174, h103, h75, h117, h50, h71, h165, h127, h58, h36, h100, h27, h151, h145, h193, h176, h157, h98, h139, h47, h80, h16, h95, h11, h171, h45, h42, h170, h44, h200, h23, h76, h78, h108, h49, h120, h131, h20, h24, h101, h41, h106, h129, h48, h111, h147, h112, h51, h138, h197, h178, h79, h91, h181, h198, h54, h155, h135, h159, h140, h56, h73, h12, h185, h68, h184, h163, h84, h118, h85, h14, h57, h143, h192, h21, h69, h94, h166, h158, h141, h28, h109, h35, h148, h97, h40, h150, h25, h60, h104, h182, h167, h66, h6, h7, h87, h88, h191, h83, h72, h102, h65, h18, h125, h124, h5, h175, h96, h90, h169, h179, h126, h177, h189, h99, h17, h8, h26, h161, h190, h9, h34, h186, h187, h160, h1, h195, h70, h89, h31, h110, h115, h133, h156, h173, h52, h93, h2, h33, h123, h116, h144, h136, h62, h168, h137, h194, h134, h121, h146, h164, h113, h32, h4, h199, h162, h37, h82, h153, h15, h43, h130, h188, h180, h59, h64, h149, h61, h22, h74, h122, h119, h38, h107, h39, h132, h114, h128, h154, h152, h105
r363: h100, h149, h75, h87, h4, h2, h43, h72, h117, h96, h155, h35, h20, h83, h31, h141, h133, h123, h154, h116, h156, h191, h130, h198, h175, h171, h8, h199, h152, h92, h196, h142, h29, h138, h113, h37, h145, h65, h172, h177, h16, h39, h169, h180, h81, h13, h166, h132, h109, h12, h80, h71, h146, h49, h125, h127, h89, h99, h167, h105, h84, h79, h103, h176, h184, h150, h5, h90, h50, h30, h164, h70, h111, h153, h51, h126, h54, h122, h34, h120, h88, h68, h160, h115, h186, h6, h14, h193, h60, h53, h97, h38, h17, h101, h1, h59, h143, h189, h195, h66, h64, h174, h19, h192, h161, h190, h178, h74, h185, h179, h104, h137, h148, h76, h187, h7, h32, h27, h67, h165, h188, h108, h47, h147, h77, h9, h134, h121, h36, h98, h124, h94, h40, h42, h129, h118, h57, h168, h61, h41, h181, h183, h158, h55, h52, h107, h95, h46, h197, h131, h93, h78, h28, h135, h91, h48, h22, h162, h128, h173, h15, h63, h140, h21, h33, h58, h157, h106, h136, h102, h24, h110, h151, h200, h73, h170, h119, h62, h182, h69, h23, h85, h45, h25, h44, h159, h26, h18, h11, h82, h114, h144, h86, h56, h112, h163, h194, h10, h3, h139
r364: h67, h13, h95, h198, h87, h166, h124, h155, h128, h168, h68, h31, h132, h100, h181, h27, h160, h101, h120, h106, h80, h147, h188, h161, h43, h97, h190, h177, h90, h99, h25, h69, h20, h28, h176, h18, h121, h50, h71, h12, h183, h179, h55, h72, h5, h180, h58, h78, h16, h118, h60, h45, h35, h159, h148, h185, h178, h73, h2, h48, h157, h10, h127, h144, h163, h76, h193, h103, h79, h170, h11, h152, h29, h53, h196, h123, h169, h113, h8, h14, h131, h142, h194, h6, h130, h162, h96, h4, h17, h54, h47, h141, h93, h112, h115, h154, h7, h39, h82, h125, h65, h32, h19, h62, h22, h146, h38, h37, h1, h15, h135, h189, h156, h41, h3, h150, h94, h91, h109, h153, h52, h70, h199, h40, h49, h140, h46, h107, h167, h151, h21, h23, h111, h122, h187, h138, h57, h105, h89, h86, h63, h102, h192, h75, h33, h51, h44, h59, h114, h108, h186, h98, h42, h173, h182, h66, h134, h191, h84, h145, h88, h119, h81, h36, h200, h34, h74, h139, h30, h77, h116, h143, h64, h158, h133, h26, h172, h61, h56, h110, h83, h85, h184, h165, h126, h92, h129, h195, h9, h137, h149, h174, h164, h175, h104, h197, h24, h136, h117, h171
r365: h34, h83, h8, h74, h10, h65, h4, h55, h70, h33, h35, h167, h16, h60, h179, h99, h46, h2, h156, h160, h79, h31, h38, h135, h89, h127, h20, h189, h191, h67, h5, h193, h140, h112, h180, h168, h139, h200, h141, h172, h130, h198, h51, h49, h166, h142, h94, h114, h176, h125, h151, h71, h85, h154, h73, h169, h132, h183, h64, h138, h28, h143, h98, h23, h190, h21, h109, h158, h185, h37, h88, h6, h66, h86, h121, h181, h27, h54, h91, h1, h110, h178, h159, h39, h106, h41, h36, h131, h137, h153, h165, h80, h177, h25, h173, h76, h113, h199, h84, h50, h72, h163, h126, h63, h119, h82, h194, h117, h162, h90, h171, h52, h105, h47, h15, h136, h116, h129, h26, h134, h164, h61, h92, h157, h187, h144, h186, h145, h196, h170, h175, h188, h148, h68, h78, h53, h13, h100, h118, h161, h147, h124, h7, h123, h18, h155, h133, h184, h59, h146, h32, h150, h103, h182, h3, h69, h122, h107, h57, h43, h19, h56, h45, h30, h75, h24, h40, h11, h149, h87, h48, h81, h152, h96, h101, h62, h115, h44, h17, h97, h42, h128, h197, h195, h111, h22, h120, h29, h95, h77, h102, h174, h9, h93, h12, h192, h108, h104, h58, h14
r366: h139, h59, h110, h136, h102, h33, h78, h45, h58, h67, h112, h137, h148, h181, h24, h36, h26, h91, h105, h103, h197, h113, h187, h54, h10, h167, h140, h145, h116, h173, h94, h81, h151, h184, h37, h104, h131, h4, h18, h76, h161, h199, h183, h51, h61, h143, h107, h117, h12, h71, h14, h162, h75, h194, h130, h180, h135, h92, h83, h132, h31, h21, h55, h154, h47, h72, h16, h3, h171, h111, h17, h125, h165, h57, h178, h28, h53, h93, h82, h8, h52, h198, h174, h87, h90, h163, h159, h99, h142, h146, h30, h50, h2, h29, h80, h128, h49, h129, h176, h109, h147, h192, h149, h38, h168, h25, h200, h141, h172, h158, h98, h46, h68, h195, h39, h19, h179, h9, h63, h43, h86, h34, h62, h20, h193, h15, h66, h96, h84, h5, h138, h70, h115, h69, h134, h101, h44, h22, h177, h11, h155, h79, h182, h114, h156, h40, h170, h23, h42, h60, h27, h169, h160, h89, h157, h65, h74, h153, h152, h133, h126, h88, h6, h119, h41, h190, h77, h196, h48, h120, h185, h127, h13, h1, h121, h191, h100, h97, h7, h188, h122, h108, h189, h73, h85, h164, h144, h175, h124, h64, h35, h166, h186, h56, h106, h95, h32, h118, h150, h123
